Customer_id,Recency,Frequency,Total,R,F,M,RFM_score
CUSTOMER_49754,281,1,102.17999999999999,2,3,3,233
CUSTOMER_49755,109,1,178.07999999999998,4,3,4,434
CUSTOMER_49756,69,1,159.96,5,3,4,534
CUSTOMER_49757,291,1,40.0,2,3,1,231
CUSTOMER_49758,172,1,25.84,3,3,1,331
CUSTOMER_49759,422,1,127.92,1,3,3,133
CUSTOMER_49760,312,1,162.64,2,3,4,234
CUSTOMER_49761,288,1,78.04,2,3,2,232
CUSTOMER_49762,70,1,115.78,5,3,3,533
CUSTOMER_49763,149,1,32.0,4,3,1,431
CUSTOMER_49764,239,1,143.93,3,3,4,334
CUSTOMER_49765,190,1,64.0,3,3,2,332
CUSTOMER_49766,62,1,108.11000000000001,5,3,3,533
CUSTOMER_49767,665,1,133.46,1,3,4,134
CUSTOMER_49768,58,1,57.69,5,3,2,532
CUSTOMER_49769,386,1,124.69,1,3,3,133
CUSTOMER_49770,30,1,58.28,5,3,2,532
CUSTOMER_49771,217,1,92.57,3,3,3,333
CUSTOMER_49772,186,1,286.25,3,3,5,335
CUSTOMER_49773,238,1,72.15,3,3,2,332
CUSTOMER_49774,293,1,105.38,2,3,3,233
CUSTOMER_49775,481,1,66.79,1,3,2,132
CUSTOMER_49776,230,1,149.69,3,3,4,334
CUSTOMER_49777,406,1,44.239999999999995,1,3,1,131
CUSTOMER_49778,242,1,134.48000000000002,3,3,4,334
CUSTOMER_49779,48,1,56.97,5,3,2,532
CUSTOMER_49780,507,1,117.82,1,3,3,133
CUSTOMER_49781,335,1,128.01,2,3,3,233
CUSTOMER_49782,279,1,341.18,2,3,5,235
CUSTOMER_49783,264,1,74.63,2,3,2,232
CUSTOMER_49784,150,1,186.44,4,3,4,434
CUSTOMER_49785,534,1,31.86,1,3,1,131
CUSTOMER_49786,463,1,136.47,1,3,4,134
CUSTOMER_49787,55,1,247.19,5,3,5,535
CUSTOMER_49788,63,1,141.74,5,3,4,534
CUSTOMER_49789,49,1,196.74,5,3,4,534
CUSTOMER_49790,183,1,614.6800000000001,3,3,5,335
CUSTOMER_49791,154,1,52.0,4,3,1,431
CUSTOMER_49792,76,1,99.75,5,3,3,533
CUSTOMER_49793,232,1,124.42,3,3,3,333
CUSTOMER_49794,238,1,85.14,3,3,2,332
CUSTOMER_49795,148,1,80.21000000000001,4,3,2,432
CUSTOMER_49796,174,1,40.089999999999996,3,3,1,331
CUSTOMER_49797,184,1,172.84,3,3,4,334
CUSTOMER_49798,467,1,270.85,1,3,5,135
CUSTOMER_49799,349,1,64.11,2,3,2,232
CUSTOMER_49800,287,1,125.42,2,3,3,233
CUSTOMER_49801,21,1,177.25,5,3,4,534
CUSTOMER_49802,270,1,92.57,2,3,3,233
CUSTOMER_49803,480,1,521.71,1,3,5,135
CUSTOMER_49804,302,1,267.99,2,3,5,235
CUSTOMER_49805,664,1,74.75999999999999,1,3,2,132
CUSTOMER_49806,208,1,227.71,3,3,5,335
CUSTOMER_49807,326,1,145.29000000000002,2,3,4,234
CUSTOMER_49808,189,1,137.94,3,3,4,334
CUSTOMER_49809,29,1,227.34,5,3,5,535
CUSTOMER_49810,381,1,50.09,1,3,1,131
CUSTOMER_49811,248,1,138.53,3,3,4,334
CUSTOMER_49812,148,1,47.0,4,3,1,431
CUSTOMER_49813,336,1,157.32,2,3,4,234
CUSTOMER_49814,334,1,192.07,2,3,4,234
CUSTOMER_49815,293,1,125.53,2,3,3,233
CUSTOMER_49816,286,1,107.0,2,3,3,233
CUSTOMER_49817,147,1,21.43,4,3,1,431
CUSTOMER_49818,104,1,57.89,4,3,2,432
CUSTOMER_49819,349,1,43.1,2,3,1,231
CUSTOMER_49820,349,1,102.22,2,3,3,233
CUSTOMER_49821,261,1,46.0,2,3,1,231
CUSTOMER_49822,88,1,98.3,5,3,3,533
CUSTOMER_49823,311,1,44.99,2,3,1,231
CUSTOMER_49824,155,1,152.99,4,3,4,434
CUSTOMER_49825,34,1,342.65,5,3,5,535
CUSTOMER_49826,381,1,50.0,1,3,1,131
CUSTOMER_49827,83,1,27.78,5,3,1,531
CUSTOMER_49828,322,1,44.0,2,3,1,231
CUSTOMER_49829,360,1,221.79000000000002,2,3,5,235
CUSTOMER_49830,112,1,28.43,4,3,1,431
CUSTOMER_49831,293,1,84.13000000000001,2,3,2,232
CUSTOMER_49832,309,1,113.62,2,3,3,233
CUSTOMER_49833,42,1,169.05,5,3,4,534
CUSTOMER_49834,516,1,187.52,1,3,4,134
CUSTOMER_49835,275,1,100.18,2,3,3,233
CUSTOMER_49836,200,1,137.11,3,3,4,334
CUSTOMER_49837,246,1,61.1,3,3,2,332
CUSTOMER_49838,73,1,117.96,5,3,3,533
CUSTOMER_49839,283,1,73.34,2,3,2,232
CUSTOMER_49840,208,1,361.2,3,3,5,335
CUSTOMER_49841,97,1,138.62,4,3,4,434
CUSTOMER_49842,27,1,29.22,5,3,1,531
CUSTOMER_49843,69,1,217.55,5,3,5,535
CUSTOMER_49844,279,1,43.0,2,3,1,231
CUSTOMER_49845,540,1,32.77,1,3,1,131
CUSTOMER_49846,34,1,117.57,5,3,3,533
CUSTOMER_49847,542,1,195.78000000000003,1,3,4,134
CUSTOMER_49848,150,1,78.64,4,3,2,432
CUSTOMER_49849,350,1,459.32,2,3,5,235
CUSTOMER_49850,63,1,117.63,5,3,3,533
CUSTOMER_49851,57,1,58.35,5,3,2,532
CUSTOMER_49852,2,1,50.379999999999995,5,3,1,531
CUSTOMER_49853,387,1,62.17,1,3,2,132
CUSTOMER_49854,6,1,73.62,5,3,2,532
CUSTOMER_49855,248,1,168.36,3,3,4,334
CUSTOMER_49856,197,1,121.19,3,3,3,333
CUSTOMER_49857,77,1,247.51,5,3,5,535
CUSTOMER_49858,249,1,65.71000000000001,3,3,2,332
CUSTOMER_49859,160,1,97.78,4,3,3,433
CUSTOMER_49860,26,1,246.53,5,3,5,535
CUSTOMER_49861,126,1,195.63,4,3,4,434
CUSTOMER_49862,238,1,160.51000000000002,3,3,4,334
CUSTOMER_49863,183,1,170.81,3,3,4,334
CUSTOMER_49864,172,1,676.84,3,3,5,335
CUSTOMER_49865,437,1,102.03,1,3,3,133
CUSTOMER_49866,345,1,106.38,2,3,3,233
CUSTOMER_49867,150,1,42.06,4,3,1,431
CUSTOMER_49868,466,1,132.38,1,3,4,134
CUSTOMER_49869,361,1,33.69,2,3,1,231
CUSTOMER_49870,202,1,67.89,3,3,2,332
CUSTOMER_49871,315,1,158.65,2,3,4,234
CUSTOMER_49872,498,1,204.52,1,3,5,135
CUSTOMER_49873,22,1,34.95,5,3,1,531
CUSTOMER_49874,222,1,129.46,3,3,4,334
CUSTOMER_49875,450,1,147.28,1,3,4,134
CUSTOMER_49876,15,1,116.74000000000001,5,3,3,533
CUSTOMER_49877,109,1,374.32,4,3,5,435
CUSTOMER_49878,490,1,603.03,1,3,5,135
CUSTOMER_49879,355,1,22.84,2,3,1,231
CUSTOMER_49880,333,1,86.15,2,3,3,233
CUSTOMER_49881,258,1,43.75,2,3,1,231
CUSTOMER_49882,481,1,50.01,1,3,1,131
CUSTOMER_49883,284,1,202.53,2,3,5,235
CUSTOMER_49884,197,1,135.0,3,3,4,334
CUSTOMER_49885,121,1,66.13,4,3,2,432
CUSTOMER_49886,278,1,87.96000000000001,2,3,3,233
CUSTOMER_49887,246,1,237.86,3,3,5,335
CUSTOMER_49888,242,1,124.00999999999999,3,3,3,333
CUSTOMER_49889,242,1,68.22,3,3,2,332
CUSTOMER_49890,264,1,707.16,2,3,5,235
CUSTOMER_49891,361,1,72.74,2,3,2,232
CUSTOMER_49892,293,1,198.41,2,3,4,234
CUSTOMER_49893,205,1,912.55,3,3,5,335
CUSTOMER_49894,19,1,32.44,5,3,1,531
CUSTOMER_49895,246,1,62.480000000000004,3,3,2,332
CUSTOMER_49896,516,1,81.88,1,3,2,132
CUSTOMER_49897,212,1,129.21,3,3,4,334
CUSTOMER_49898,76,1,114.69,5,3,3,533
CUSTOMER_49899,391,1,219.79000000000002,1,3,5,135
CUSTOMER_49900,308,1,275.46,2,3,5,235
CUSTOMER_49901,104,1,258.49,4,3,5,435
CUSTOMER_49902,59,1,99.21000000000001,5,3,3,533
CUSTOMER_49903,451,1,197.70000000000002,1,3,4,134
CUSTOMER_49904,64,1,126.84,5,3,3,533
CUSTOMER_49905,199,1,42.58,3,3,1,331
CUSTOMER_49906,86,1,103.39,5,3,3,533
CUSTOMER_49907,425,1,223.39999999999998,1,3,5,135
CUSTOMER_49908,228,1,65.71000000000001,3,3,2,332
CUSTOMER_49909,340,1,188.45,2,3,4,234
CUSTOMER_49910,7,1,58.28,5,3,2,532
CUSTOMER_49911,456,1,28.5,1,3,1,131
CUSTOMER_49912,30,1,53.64,5,3,1,531
CUSTOMER_49913,117,1,39.51,4,3,1,431
CUSTOMER_49914,90,1,273.69,5,3,5,535
CUSTOMER_49915,126,1,88.89999999999999,4,3,3,433
CUSTOMER_49916,43,1,153.1,5,3,4,534
CUSTOMER_49917,193,1,154.36,3,3,4,334
CUSTOMER_49918,192,1,45.0,3,3,1,331
CUSTOMER_49919,391,1,117.85000000000001,1,3,3,133
CUSTOMER_49920,301,1,191.46,2,3,4,234
CUSTOMER_49921,494,1,218.67000000000002,1,3,5,135
CUSTOMER_49922,126,1,839.04,4,3,5,435
CUSTOMER_49923,167,1,132.0,4,3,4,434
CUSTOMER_49924,5,1,52.21,5,3,1,531
CUSTOMER_49925,189,1,45.480000000000004,3,3,1,331
CUSTOMER_49926,237,1,215.14,3,3,5,335
CUSTOMER_49927,201,1,42.78,3,3,1,331
CUSTOMER_49928,417,1,54.0,1,3,1,131
CUSTOMER_49929,384,1,36.099999999999994,1,3,1,131
CUSTOMER_49930,225,1,161.54,3,3,4,334
CUSTOMER_49931,200,1,28.08,3,3,1,331
CUSTOMER_49932,34,1,53.48,5,3,1,531
CUSTOMER_49933,121,1,284.77,4,3,5,435
CUSTOMER_49934,439,1,344.32,1,3,5,135
CUSTOMER_49935,17,1,123.82,5,3,3,533
CUSTOMER_49936,81,1,40.959999999999994,5,3,1,531
CUSTOMER_49937,185,1,95.75999999999999,3,3,3,333
CUSTOMER_49938,249,1,158.93,3,3,4,334
CUSTOMER_49939,481,1,37.72,1,3,1,131
CUSTOMER_49940,11,1,31.79,5,3,1,531
CUSTOMER_49941,6,1,72.72,5,3,2,532
CUSTOMER_49942,322,1,68.89,2,3,2,232
CUSTOMER_49943,152,1,71.53,4,3,2,432
CUSTOMER_49944,143,1,78.2,4,3,2,432
CUSTOMER_49945,99,1,71.74000000000001,4,3,2,432
CUSTOMER_49946,135,1,28.880000000000003,4,3,1,431
CUSTOMER_49947,326,1,41.75,2,3,1,231
CUSTOMER_49948,125,1,114.89,4,3,3,433
CUSTOMER_49949,127,1,142.94,4,3,4,434
CUSTOMER_49950,148,1,107.86999999999999,4,3,3,433
CUSTOMER_49951,190,1,87.55000000000001,3,3,3,333
CUSTOMER_49952,324,1,2154.82,2,3,5,235
CUSTOMER_49953,314,1,188.94,2,3,4,234
CUSTOMER_49954,333,1,57.28,2,3,2,232
CUSTOMER_49955,69,1,132.28,5,3,4,534
CUSTOMER_49956,132,1,47.03,4,3,1,431
CUSTOMER_49957,508,1,174.88,1,3,4,134
CUSTOMER_49958,477,1,101.68,1,3,3,133
CUSTOMER_49959,447,1,167.51,1,3,4,134
CUSTOMER_49960,164,1,39.089999999999996,4,3,1,431
CUSTOMER_49961,435,1,24.68,1,3,1,131
CUSTOMER_49962,39,1,328.84,5,3,5,535
CUSTOMER_49963,171,1,39.099999999999994,4,3,1,431
CUSTOMER_49964,147,1,163.9,4,3,4,434
CUSTOMER_49965,145,1,88.78,4,3,3,433
CUSTOMER_49966,203,1,427.62,3,3,5,335
CUSTOMER_49967,63,1,77.27,5,3,2,532
CUSTOMER_49968,78,1,153.36,5,3,4,534
CUSTOMER_49969,153,1,49.84,4,3,1,431
CUSTOMER_49970,152,1,164.42000000000002,4,3,4,434
CUSTOMER_49971,77,1,158.33,5,3,4,534
CUSTOMER_49972,43,1,38.36,5,3,1,531
CUSTOMER_49973,243,1,27.75,3,3,1,331
CUSTOMER_49974,461,1,43.86,1,3,1,131
CUSTOMER_49975,245,1,64.0,3,3,2,332
CUSTOMER_49976,121,1,1951.9499999999998,4,3,5,435
CUSTOMER_49977,489,1,197.31,1,3,4,134
CUSTOMER_49978,82,1,133.21,5,3,4,534
CUSTOMER_49979,322,1,106.16000000000001,2,3,3,233
CUSTOMER_49980,149,1,93.26,4,3,3,433
CUSTOMER_49981,448,1,103.37,1,3,3,133
CUSTOMER_49982,184,1,170.19,3,3,4,334
CUSTOMER_49983,147,1,106.03,4,3,3,433
CUSTOMER_49984,307,1,76.64,2,3,2,232
CUSTOMER_49985,207,1,189.32999999999998,3,3,4,334
CUSTOMER_49986,134,1,77.38,4,3,2,432
CUSTOMER_49987,396,1,111.89,1,3,3,133
CUSTOMER_49988,180,1,301.34999999999997,3,3,5,335
CUSTOMER_49989,467,1,230.78,1,3,5,135
CUSTOMER_49990,203,1,54.0,3,3,1,331
CUSTOMER_49991,502,1,35.01,1,3,1,131
CUSTOMER_49992,327,1,206.42999999999998,2,3,5,235
CUSTOMER_49993,118,1,144.34,4,3,4,434
CUSTOMER_49994,252,1,67.7,2,3,2,232
CUSTOMER_49995,418,1,34.099999999999994,1,3,1,131
CUSTOMER_49996,13,1,83.55,5,3,2,532
CUSTOMER_49997,81,1,151.95000000000002,5,3,4,534
CUSTOMER_49998,130,1,189.0,4,3,4,434
CUSTOMER_49999,249,1,131.07999999999998,3,3,4,334
CUSTOMER_50000,89,1,90.99,5,3,3,533
CUSTOMER_50001,110,1,47.86,4,3,1,431
CUSTOMER_50002,293,1,358.83,2,3,5,235
CUSTOMER_50003,439,1,157.72,1,3,4,134
CUSTOMER_50004,248,1,46.5,3,3,1,331
CUSTOMER_50005,433,1,120.38999999999999,1,3,3,133
CUSTOMER_50006,41,1,104.8,5,3,3,533
CUSTOMER_50007,41,1,118.66999999999999,5,3,3,533
CUSTOMER_50008,64,1,153.74,5,3,4,534
CUSTOMER_50009,146,1,50.79,4,3,1,431
CUSTOMER_50010,252,1,63.7,2,3,2,232
CUSTOMER_50011,152,1,82.06,4,3,2,432
CUSTOMER_50012,94,1,32.78,5,3,1,531
CUSTOMER_50013,41,1,112.33000000000001,5,3,3,533
CUSTOMER_50014,546,1,349.95000000000005,1,3,5,135
CUSTOMER_50015,123,1,173.88,4,3,4,434
CUSTOMER_50016,230,1,182.36,3,3,4,334
CUSTOMER_50017,189,1,123.69,3,3,3,333
CUSTOMER_50018,243,1,117.96,3,3,3,333
CUSTOMER_50019,147,1,138.71999999999997,4,3,4,434
CUSTOMER_50020,322,1,126.19999999999999,2,3,3,233
CUSTOMER_50021,16,1,136.61,5,3,4,534
CUSTOMER_50022,560,1,59.47,1,3,2,132
CUSTOMER_50023,267,1,43.1,2,3,1,231
CUSTOMER_50024,173,1,323.71999999999997,3,3,5,335
CUSTOMER_50025,246,1,107.89999999999999,3,3,3,333
CUSTOMER_50026,415,1,170.60000000000002,1,3,4,134
CUSTOMER_50027,270,1,190.37,2,3,4,234
CUSTOMER_50028,85,1,101.18,5,3,3,533
CUSTOMER_50029,318,1,1079.71,2,3,5,235
CUSTOMER_50030,8,1,198.34,5,3,4,534
CUSTOMER_50031,396,1,661.76,1,3,5,135
CUSTOMER_50032,34,1,166.05,5,3,4,534
CUSTOMER_50033,59,1,101.46000000000001,5,3,3,533
CUSTOMER_50034,534,1,210.48000000000002,1,3,5,135
CUSTOMER_50035,228,1,117.23,3,3,3,333
CUSTOMER_50036,293,1,128.26,2,3,4,234
CUSTOMER_50037,545,1,240.89000000000001,1,3,5,135
CUSTOMER_50038,248,1,223.69,3,3,5,335
CUSTOMER_50039,14,1,42.269999999999996,5,3,1,531
CUSTOMER_50040,345,1,47.82,2,3,1,231
CUSTOMER_50041,293,1,58.09,2,3,2,232
CUSTOMER_50042,59,1,197.14,5,3,4,534
CUSTOMER_50043,197,1,49.33,3,3,1,331
CUSTOMER_50044,131,1,35.01,4,3,1,431
CUSTOMER_50045,68,1,149.85999999999999,5,3,4,534
CUSTOMER_50046,161,1,117.97,4,3,3,433
CUSTOMER_50047,135,1,85.62,4,3,3,433
CUSTOMER_50048,259,1,124.21000000000001,2,3,3,233
CUSTOMER_50049,663,1,154.10000000000002,1,3,4,134
CUSTOMER_50050,31,1,70.46,5,3,2,532
CUSTOMER_50051,240,1,178.0,3,3,4,334
CUSTOMER_50052,287,1,132.16,2,3,4,234
CUSTOMER_50053,44,1,246.81,5,3,5,535
CUSTOMER_50054,530,1,167.56,1,3,4,134
CUSTOMER_50055,102,1,131.75,4,3,4,434
CUSTOMER_50056,245,1,122.56,3,3,3,333
CUSTOMER_50057,442,1,186.92000000000002,1,3,4,134
CUSTOMER_50058,160,1,712.14,4,3,5,435
CUSTOMER_50059,41,1,184.39,5,3,4,534
CUSTOMER_50060,351,1,136.99,2,3,4,234
CUSTOMER_50061,549,1,536.0,1,3,5,135
CUSTOMER_50062,97,1,55.33,4,3,2,432
CUSTOMER_50063,132,1,41.05,4,3,1,431
CUSTOMER_50064,98,1,223.08,4,3,5,435
CUSTOMER_50065,50,1,206.07999999999998,5,3,5,535
CUSTOMER_50066,202,1,105.81,3,3,3,333
CUSTOMER_50067,112,1,1989.75,4,3,5,435
CUSTOMER_50068,384,1,146.4,1,3,4,134
CUSTOMER_50069,426,1,76.17,1,3,2,132
CUSTOMER_50070,446,1,142.06,1,3,4,134
CUSTOMER_50071,127,1,122.41,4,3,3,433
CUSTOMER_50072,413,1,106.06,1,3,3,133
CUSTOMER_50073,219,1,195.12,3,3,4,334
CUSTOMER_50074,103,1,712.25,4,3,5,435
CUSTOMER_50075,89,1,188.2,5,3,4,534
CUSTOMER_50076,519,1,150.62,1,3,4,134
CUSTOMER_50077,259,1,42.269999999999996,2,3,1,231
CUSTOMER_50078,530,1,182.4,1,3,4,134
CUSTOMER_50079,78,1,159.95,5,3,4,534
CUSTOMER_50080,214,1,88.08,3,3,3,333
CUSTOMER_50081,289,1,64.0,2,3,2,232
CUSTOMER_50082,129,1,123.11999999999999,4,3,3,433
CUSTOMER_50083,242,1,72.14,3,3,2,332
CUSTOMER_50084,245,1,168.03,3,3,4,334
CUSTOMER_50085,19,1,376.45,5,3,5,535
CUSTOMER_50086,106,1,133.25,4,3,4,434
CUSTOMER_50087,52,1,151.61,5,3,4,534
CUSTOMER_50088,512,1,23.42,1,3,1,131
CUSTOMER_50089,279,1,332.2,2,3,5,235
CUSTOMER_50090,458,1,61.44,1,3,2,132
CUSTOMER_50091,83,1,66.22,5,3,2,532
CUSTOMER_50092,556,1,109.42,1,3,3,133
CUSTOMER_50093,414,1,35.82,1,3,1,131
CUSTOMER_50094,448,1,72.85,1,3,2,132
CUSTOMER_50095,418,1,48.269999999999996,1,3,1,131
CUSTOMER_50096,103,1,423.46999999999997,4,3,5,435
CUSTOMER_50097,402,1,32.1,1,3,1,131
CUSTOMER_50098,35,1,26.27,5,3,1,531
CUSTOMER_50099,96,1,95.56,4,3,3,433
CUSTOMER_50100,110,1,37.61,4,3,1,431
CUSTOMER_50101,51,1,189.66,5,3,4,534
CUSTOMER_50102,76,1,97.5,5,3,3,533
CUSTOMER_50103,241,1,223.14,3,3,5,335
CUSTOMER_50104,322,1,78.01,2,3,2,232
CUSTOMER_50105,245,1,90.15,3,3,3,333
CUSTOMER_50106,121,1,45.63,4,3,1,431
CUSTOMER_50107,175,1,57.629999999999995,3,3,2,332
CUSTOMER_50108,142,1,162.03,4,3,4,434
CUSTOMER_50109,279,1,126.43,2,3,3,233
CUSTOMER_50110,296,1,58.59,2,3,2,232
CUSTOMER_50111,328,1,1344.3600000000001,2,3,5,235
CUSTOMER_50112,164,1,64.0,4,3,2,432
CUSTOMER_50113,323,1,177.36,2,3,4,234
CUSTOMER_50114,163,1,100.23,4,3,3,433
CUSTOMER_50115,7,1,32.33,5,3,1,531
CUSTOMER_50116,100,1,114.73,4,3,3,433
CUSTOMER_50117,465,1,57.540000000000006,1,3,2,132
CUSTOMER_50118,490,1,323.38,1,3,5,135
CUSTOMER_50119,283,1,599.3,2,3,5,235
CUSTOMER_50120,261,1,169.41000000000003,2,3,4,234
CUSTOMER_50121,320,1,72.14,2,3,2,232
CUSTOMER_50122,247,1,161.54,3,3,4,334
CUSTOMER_50123,335,1,133.76,2,3,4,234
CUSTOMER_50124,421,1,216.14000000000001,1,3,5,135
CUSTOMER_50125,381,1,129.01,1,3,4,134
CUSTOMER_50126,259,1,141.63,2,3,4,234
CUSTOMER_50127,102,1,138.75,4,3,4,434
CUSTOMER_50128,341,1,86.15,2,3,3,233
CUSTOMER_50129,108,1,126.56,4,3,3,433
CUSTOMER_50130,55,1,109.22,5,3,3,533
CUSTOMER_50131,244,1,139.8,3,3,4,334
CUSTOMER_50132,406,1,33.769999999999996,1,3,1,131
CUSTOMER_50133,235,1,55.09,3,3,2,332
CUSTOMER_50134,351,1,76.65,2,3,2,232
CUSTOMER_50135,102,1,72.36,4,3,2,432
CUSTOMER_50136,186,1,38.01,3,3,1,331
CUSTOMER_50137,487,1,795.47,1,3,5,135
CUSTOMER_50138,207,1,340.02,3,3,5,335
CUSTOMER_50139,159,1,166.62,4,3,4,434
CUSTOMER_50140,83,1,80.6,5,3,2,532
CUSTOMER_50141,496,1,35.86,1,3,1,131
CUSTOMER_50142,170,1,65.1,4,3,2,432
CUSTOMER_50143,72,1,123.38,5,3,3,533
CUSTOMER_50144,202,1,65.71000000000001,3,3,2,332
CUSTOMER_50145,105,1,198.13,4,3,4,434
CUSTOMER_50146,131,1,148.01999999999998,4,3,4,434
CUSTOMER_50147,248,1,34.0,3,3,1,331
CUSTOMER_50148,498,1,100.02,1,3,3,133
CUSTOMER_50149,88,1,64.03,5,3,2,532
CUSTOMER_50150,551,1,81.54,1,3,2,132
CUSTOMER_50151,464,1,60.11,1,3,2,132
CUSTOMER_50152,124,1,227.47,4,3,5,435
CUSTOMER_50153,114,1,143.93,4,3,4,434
CUSTOMER_50154,109,1,85.08000000000001,4,3,2,432
CUSTOMER_50155,350,1,64.71000000000001,2,3,2,232
CUSTOMER_50156,71,1,165.95,5,3,4,534
CUSTOMER_50157,188,1,472.40999999999997,3,3,5,335
CUSTOMER_50158,321,1,65.00999999999999,2,3,2,232
CUSTOMER_50159,294,1,239.84,2,3,5,235
CUSTOMER_50160,406,1,152.43,1,3,4,134
CUSTOMER_50161,355,1,171.44,2,3,4,234
CUSTOMER_50162,154,1,103.14,4,3,3,433
CUSTOMER_50163,339,1,70.72,2,3,2,232
CUSTOMER_50164,392,1,324.96000000000004,1,3,5,135
CUSTOMER_50165,171,1,128.72,4,3,4,434
CUSTOMER_50166,239,1,136.6,3,3,4,334
CUSTOMER_50167,280,1,45.089999999999996,2,3,1,231
CUSTOMER_50168,54,1,505.27,5,3,5,535
CUSTOMER_50169,329,1,31.38,2,3,1,231
CUSTOMER_50170,98,1,175.33999999999997,4,3,4,434
CUSTOMER_50171,204,1,846.7,3,3,5,335
CUSTOMER_50172,148,1,23.82,4,3,1,431
CUSTOMER_50173,234,1,76.66,3,3,2,332
CUSTOMER_50174,158,1,234.19,4,3,5,435
CUSTOMER_50175,158,1,49.0,4,3,1,431
CUSTOMER_50176,215,1,63.269999999999996,3,3,2,332
CUSTOMER_50177,229,1,1014.0200000000001,3,3,5,335
CUSTOMER_50178,190,1,67.73,3,3,2,332
CUSTOMER_50179,344,1,139.42000000000002,2,3,4,234
CUSTOMER_50180,423,1,85.92,1,3,3,133
CUSTOMER_50181,316,1,386.76,2,3,5,235
CUSTOMER_50182,5,1,103.93,5,3,3,533
CUSTOMER_50183,84,1,138.64,5,3,4,534
CUSTOMER_50184,329,1,346.39,2,3,5,235
CUSTOMER_50185,250,1,155.07999999999998,2,3,4,234
CUSTOMER_50186,43,1,38.8,5,3,1,531
CUSTOMER_50187,451,1,177.32,1,3,4,134
CUSTOMER_50188,425,1,108.75999999999999,1,3,3,133
CUSTOMER_50189,384,1,154.9,1,3,4,134
CUSTOMER_50190,127,1,77.03,4,3,2,432
CUSTOMER_50191,53,1,195.86,5,3,4,534
CUSTOMER_50192,88,1,214.56,5,3,5,535
CUSTOMER_50193,153,1,144.54,4,3,4,434
CUSTOMER_50194,141,1,72.84,4,3,2,432
CUSTOMER_50195,185,1,47.68,3,3,1,331
CUSTOMER_50196,266,1,72.0,2,3,2,232
CUSTOMER_50197,508,1,259.15000000000003,1,3,5,135
CUSTOMER_50198,221,1,134.35,3,3,4,334
CUSTOMER_50199,240,1,41.85,3,3,1,331
CUSTOMER_50200,8,1,172.41,5,3,4,534
CUSTOMER_50201,243,1,237.07,3,3,5,335
CUSTOMER_50202,412,1,42.0,1,3,1,131
CUSTOMER_50203,439,1,298.32,1,3,5,135
CUSTOMER_50204,349,1,47.68,2,3,1,231
CUSTOMER_50205,556,1,45.86,1,3,1,131
CUSTOMER_50206,284,1,121.09,2,3,3,233
CUSTOMER_50207,51,1,100.03999999999999,5,3,3,533
CUSTOMER_50208,7,1,181.94,5,3,4,534
CUSTOMER_50209,122,1,52.53,4,3,1,431
CUSTOMER_50210,197,1,123.52,3,3,3,333
CUSTOMER_50211,139,1,51.129999999999995,4,3,1,431
CUSTOMER_50212,82,1,56.769999999999996,5,3,2,532
CUSTOMER_50213,26,1,43.69,5,3,1,531
CUSTOMER_50214,251,1,128.5,2,3,4,234
CUSTOMER_50215,173,1,122.92,3,3,3,333
CUSTOMER_50216,384,1,60.1,1,3,2,132
CUSTOMER_50217,144,1,104.42,4,3,3,433
CUSTOMER_50218,420,1,82.13000000000001,1,3,2,132
CUSTOMER_50219,419,1,39.69,1,3,1,131
CUSTOMER_50220,106,1,63.88,4,3,2,432
CUSTOMER_50221,212,1,84.22999999999999,3,3,2,332
CUSTOMER_50222,38,1,349.49,5,3,5,535
CUSTOMER_50223,190,1,164.8,3,3,4,334
CUSTOMER_50224,251,1,334.78,2,3,5,235
CUSTOMER_50225,14,1,63.019999999999996,5,3,2,532
CUSTOMER_50226,169,1,32.69,4,3,1,431
CUSTOMER_50227,158,1,194.5,4,3,4,434
CUSTOMER_50228,80,1,114.67,5,3,3,533
CUSTOMER_50229,356,1,222.24,2,3,5,235
CUSTOMER_50230,449,1,267.41,1,3,5,135
CUSTOMER_50231,28,1,48.81,5,3,1,531
CUSTOMER_50232,126,1,213.74,4,3,5,435
CUSTOMER_50233,323,1,95.3,2,3,3,233
CUSTOMER_50234,221,1,87.06,3,3,3,333
CUSTOMER_50235,190,1,157.3,3,3,4,334
CUSTOMER_50236,327,1,47.77,2,3,1,231
CUSTOMER_50237,305,1,43.1,2,3,1,231
CUSTOMER_50238,132,1,202.16,4,3,5,435
CUSTOMER_50239,185,1,103.55000000000001,3,3,3,333
CUSTOMER_50240,73,1,109.75,5,3,3,533
CUSTOMER_50241,64,1,163.49,5,3,4,534
CUSTOMER_50242,229,1,354.2,3,3,5,335
CUSTOMER_50243,321,1,26.68,2,3,1,231
CUSTOMER_50244,34,1,68.35,5,3,2,532
CUSTOMER_50245,322,1,54.85,2,3,2,232
CUSTOMER_50246,518,1,329.33,1,3,5,135
CUSTOMER_50247,98,1,25.61,4,3,1,431
CUSTOMER_50248,296,1,218.64000000000001,2,3,5,235
CUSTOMER_50249,186,1,37.8,3,3,1,331
CUSTOMER_50250,231,1,100.33999999999999,3,3,3,333
CUSTOMER_50251,133,1,82.33000000000001,4,3,2,432
CUSTOMER_50252,183,1,102.86999999999999,3,3,3,333
CUSTOMER_50253,32,1,96.69,5,3,3,533
CUSTOMER_50254,192,1,57.68,3,3,2,332
CUSTOMER_50255,288,1,176.47,2,3,4,234
