Product_id,Product_category_name,Product_weight_g,Product_length_cm,Product_height_cm,Product_width_cm
PRODUCT_13971,garden_tools,950.0,16.0,32.0,13.0
PRODUCT_13972,cool_stuff,1925.0,30.0,33.0,28.0
PRODUCT_13973,technical_books,400.0,16.0,2.0,23.0
PRODUCT_13974,sports_leisure,350.0,20.0,35.0,20.0
PRODUCT_13975,food,2717.0,25.0,16.0,17.0
PRODUCT_13976,watches_gifts,600.0,16.0,11.0,11.0
PRODUCT_13977,sports_leisure,2825.0,30.0,25.0,25.0
PRODUCT_13978,furniture_decor,1275.0,55.0,14.0,14.0
PRODUCT_13979,toys,400.0,45.0,15.0,35.0
PRODUCT_13980,sports_leisure,7000.0,50.0,30.0,30.0
PRODUCT_13981,health_beauty,425.0,17.0,11.0,14.0
PRODUCT_13982,bed_bath_table,950.0,45.0,15.0,35.0
PRODUCT_13983,automotive,3500.0,21.0,17.0,16.0
PRODUCT_13984,sports_leisure,2200.0,36.0,20.0,30.0
PRODUCT_13985,telephony,700.0,32.0,15.0,21.0
PRODUCT_13986,furniture_decor,1200.0,30.0,5.0,20.0
PRODUCT_13987,furniture_decor,2.0,11.0,11.0,52.0
PRODUCT_13988,Unknown,4600.0,40.0,40.0,40.0
PRODUCT_13989,fashion_mens_clothing,800.0,20.0,7.0,20.0
PRODUCT_13990,toys,600.0,19.0,39.0,25.0
PRODUCT_13991,musical_instruments,11800.0,36.0,23.0,64.0
PRODUCT_13992,agro_industry_and_commerce,200.0,24.0,13.0,13.0
PRODUCT_13993,furniture_decor,1500.0,49.0,11.0,49.0
PRODUCT_13994,baby,200.0,18.0,8.0,24.0
PRODUCT_13995,furniture_decor,2500.0,38.0,7.0,28.0
PRODUCT_13996,perfumery,308.0,22.0,17.0,20.0
PRODUCT_13997,stationery,250.0,24.0,7.0,14.0
PRODUCT_13998,office_furniture,650.0,23.0,15.0,15.0
PRODUCT_13999,cool_stuff,800.0,16.0,23.0,15.0
PRODUCT_14000,furniture_decor,3500.0,40.0,20.0,40.0
PRODUCT_14001,fashion_bags_accessories,150.0,17.0,9.0,17.0
PRODUCT_14002,sports_leisure,1100.0,30.0,34.0,29.0
PRODUCT_14003,furniture_decor,4750.0,50.0,8.0,30.0
PRODUCT_14004,consoles_games,400.0,20.0,30.0,20.0
PRODUCT_14005,automotive,550.0,16.0,5.0,11.0
PRODUCT_14006,bed_bath_table,2300.0,42.0,10.0,36.0
PRODUCT_14007,bed_bath_table,6700.0,50.0,20.0,40.0
PRODUCT_14008,toys,2500.0,36.0,20.0,28.0
PRODUCT_14009,sports_leisure,200.0,26.0,16.0,16.0
PRODUCT_14010,sports_leisure,1000.0,27.0,15.0,22.0
PRODUCT_14011,furniture_decor,2200.0,30.0,35.0,30.0
PRODUCT_14012,furniture_decor,4200.0,105.0,3.0,70.0
PRODUCT_14013,stationery,1700.0,22.0,50.0,30.0
PRODUCT_14014,automotive,1950.0,20.0,20.0,20.0
PRODUCT_14015,stationery,9700.0,35.0,60.0,40.0
PRODUCT_14016,watches_gifts,250.0,16.0,2.0,11.0
PRODUCT_14017,computers_accessories,150.0,16.0,15.0,13.0
PRODUCT_14018,construction_tools_construction,200.0,17.0,12.0,20.0
PRODUCT_14019,bedroom_furniture,10000.0,65.0,35.0,35.0
PRODUCT_14020,furniture_decor,1500.0,43.0,5.0,30.0
PRODUCT_14021,bed_bath_table,1150.0,37.0,9.0,30.0
PRODUCT_14022,perfumery,1700.0,20.0,24.0,30.0
PRODUCT_14023,watches_gifts,600.0,20.0,13.0,18.0
PRODUCT_14024,toys,2800.0,71.0,13.0,36.0
PRODUCT_14025,luggage_accessories,800.0,45.0,10.0,32.0
PRODUCT_14026,sports_leisure,891.0,25.0,19.0,20.0
PRODUCT_14027,baby,1000.0,30.0,10.0,25.0
PRODUCT_14028,toys,6500.0,61.0,25.0,41.0
PRODUCT_14029,sports_leisure,450.0,36.0,18.0,18.0
PRODUCT_14030,Unknown,2200.0,36.0,15.0,36.0
PRODUCT_14031,bed_bath_table,600.0,30.0,12.0,12.0
PRODUCT_14032,bed_bath_table,450.0,16.0,10.0,16.0
PRODUCT_14033,pet_shop,1350.0,40.0,20.0,30.0
PRODUCT_14034,luggage_accessories,200.0,16.0,5.0,16.0
PRODUCT_14035,pet_shop,400.0,16.0,16.0,16.0
PRODUCT_14036,stationery,200.0,51.0,15.0,15.0
PRODUCT_14037,health_beauty,2000.0,30.0,12.0,16.0
PRODUCT_14038,telephony,150.0,18.0,6.0,20.0
PRODUCT_14039,computers_accessories,1050.0,105.0,11.0,12.0
PRODUCT_14040,sports_leisure,800.0,26.0,14.0,16.0
PRODUCT_14041,telephony,125.0,19.0,5.0,11.0
PRODUCT_14042,home_utilities,1500.0,32.0,15.0,32.0
PRODUCT_14043,health_beauty,500.0,16.0,13.0,13.0
PRODUCT_14044,pet_shop,7300.0,33.0,30.0,44.0
PRODUCT_14045,Unknown,500.0,24.0,4.0,15.0
PRODUCT_14046,home_utilities,1600.0,16.0,27.0,40.0
PRODUCT_14047,fashion_bags_accessories,200.0,16.0,2.0,20.0
PRODUCT_14048,computers_accessories,550.0,16.0,14.0,17.0
PRODUCT_14049,sports_leisure,800.0,21.0,26.0,21.0
PRODUCT_14050,Unknown,250.0,16.0,4.0,11.0
PRODUCT_14051,computers_accessories,2400.0,60.0,45.0,20.0
PRODUCT_14052,garden_tools,850.0,24.0,9.0,27.0
PRODUCT_14053,health_beauty,675.0,23.0,15.0,14.0
PRODUCT_14054,pet_shop,300.0,18.0,9.0,13.0
PRODUCT_14055,computers_accessories,200.0,16.0,19.0,16.0
PRODUCT_14056,electronics,433.0,20.0,11.0,16.0
PRODUCT_14057,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_14058,baby,3900.0,41.0,17.0,49.0
PRODUCT_14059,computers_accessories,400.0,21.0,7.0,28.0
PRODUCT_14060,perfumery,500.0,16.0,16.0,22.0
PRODUCT_14061,home_comfort,900.0,30.0,20.0,30.0
PRODUCT_14062,bed_bath_table,9550.0,33.0,44.0,33.0
PRODUCT_14063,health_beauty,525.0,21.0,18.0,16.0
PRODUCT_14064,computers_accessories,125.0,14.0,11.0,11.0
PRODUCT_14065,telephony,150.0,19.0,4.0,20.0
PRODUCT_14066,health_beauty,1183.0,20.0,24.0,19.0
PRODUCT_14067,bed_bath_table,2400.0,45.0,15.0,35.0
PRODUCT_14068,books_general_interest,1900.0,16.0,2.0,11.0
PRODUCT_14069,bed_bath_table,1200.0,44.0,2.0,35.0
PRODUCT_14070,toys,1200.0,28.0,13.0,21.0
PRODUCT_14071,health_beauty,160.0,14.0,15.0,14.0
PRODUCT_14072,living_room_furniture,1925.0,40.0,35.0,19.0
PRODUCT_14073,furniture_decor,400.0,16.0,2.0,11.0
PRODUCT_14074,kitchen_laundry_room_dining_garden_furniture,4550.0,55.0,10.0,35.0
PRODUCT_14075,health_beauty,300.0,16.0,10.0,20.0
PRODUCT_14076,health_beauty,300.0,17.0,7.0,12.0
PRODUCT_14077,signaling_and_security,250.0,16.0,7.0,11.0
PRODUCT_14078,bed_bath_table,2650.0,16.0,16.0,62.0
PRODUCT_14079,furniture_decor,1300.0,17.0,27.0,17.0
PRODUCT_14080,baby,1400.0,20.0,15.0,15.0
PRODUCT_14081,computers_accessories,225.0,16.0,5.0,13.0
PRODUCT_14082,watches_gifts,500.0,16.0,11.0,11.0
PRODUCT_14083,garden_tools,255.0,29.0,9.0,20.0
PRODUCT_14084,automotive,6050.0,40.0,30.0,30.0
PRODUCT_14085,fashion_bags_accessories,1000.0,20.0,10.0,20.0
PRODUCT_14086,sports_leisure,400.0,16.0,6.0,11.0
PRODUCT_14087,bed_bath_table,3050.0,45.0,20.0,25.0
PRODUCT_14088,automotive,950.0,41.0,45.0,11.0
PRODUCT_14089,technical_books,800.0,23.0,3.0,16.0
PRODUCT_14090,garden_tools,1100.0,16.0,6.0,11.0
PRODUCT_14091,furniture_decor,8400.0,40.0,30.0,40.0
PRODUCT_14092,automotive,200.0,16.0,5.0,16.0
PRODUCT_14093,furniture_decor,1600.0,35.0,10.0,35.0
PRODUCT_14094,furniture_decor,1550.0,40.0,15.0,35.0
PRODUCT_14095,furniture_decor,5900.0,52.0,53.0,18.0
PRODUCT_14096,automotive,6300.0,47.0,19.0,23.0
PRODUCT_14097,watches_gifts,400.0,17.0,10.0,12.0
PRODUCT_14098,bedroom_furniture,200.0,16.0,2.0,11.0
PRODUCT_14099,bed_bath_table,4300.0,35.0,35.0,35.0
PRODUCT_14100,computers_accessories,1550.0,20.0,4.0,20.0
PRODUCT_14101,cool_stuff,700.0,16.0,16.0,16.0
PRODUCT_14102,home_utilities,500.0,25.0,25.0,25.0
PRODUCT_14103,sports_leisure,600.0,50.0,5.0,16.0
PRODUCT_14104,pet_shop,127.0,18.0,10.0,14.0
PRODUCT_14105,automotive,2200.0,16.0,16.0,16.0
PRODUCT_14106,perfumery,350.0,18.0,13.0,18.0
PRODUCT_14107,automotive,375.0,17.0,4.0,14.0
PRODUCT_14108,watches_gifts,300.0,28.0,10.0,18.0
PRODUCT_14109,furniture_decor,8050.0,82.0,6.0,82.0
PRODUCT_14110,baby,400.0,29.0,18.0,17.0
PRODUCT_14111,pet_shop,350.0,20.0,20.0,20.0
PRODUCT_14112,construction_tools,800.0,30.0,30.0,30.0
PRODUCT_14113,sports_leisure,10450.0,33.0,10.0,11.0
PRODUCT_14114,construction_tools_construction,1000.0,60.0,15.0,30.0
PRODUCT_14115,technical_books,600.0,17.0,24.0,11.0
PRODUCT_14116,furniture_decor,1750.0,30.0,37.0,23.0
PRODUCT_14117,bed_bath_table,713.0,34.0,6.0,29.0
PRODUCT_14118,pet_shop,2700.0,40.0,12.0,40.0
PRODUCT_14119,books_general_interest,550.0,20.0,16.0,16.0
PRODUCT_14120,health_beauty,1300.0,27.0,9.0,18.0
PRODUCT_14121,sports_leisure,2250.0,20.0,20.0,20.0
PRODUCT_14122,sports_leisure,2400.0,20.0,20.0,20.0
PRODUCT_14123,automotive,10500.0,65.0,65.0,14.0
PRODUCT_14124,perfumery,200.0,18.0,3.0,11.0
PRODUCT_14125,bed_bath_table,2150.0,35.0,9.0,33.0
PRODUCT_14126,pcs,8750.0,41.0,41.0,21.0
PRODUCT_14127,furniture_decor,8200.0,100.0,7.0,70.0
PRODUCT_14128,bed_bath_table,2350.0,40.0,6.0,30.0
PRODUCT_14129,construction_tools_safety,200.0,20.0,20.0,20.0
PRODUCT_14130,sports_leisure,200.0,18.0,11.0,13.0
PRODUCT_14131,computers_accessories,250.0,43.0,2.0,30.0
PRODUCT_14132,telephony,100.0,18.0,6.0,11.0
PRODUCT_14133,bed_bath_table,950.0,50.0,5.0,50.0
PRODUCT_14134,pet_shop,1500.0,35.0,20.0,25.0
PRODUCT_14135,automotive,200.0,16.0,6.0,11.0
PRODUCT_14136,Unknown,900.0,40.0,35.0,35.0
PRODUCT_14137,baby,900.0,35.0,22.0,45.0
PRODUCT_14138,bed_bath_table,467.0,45.0,4.0,35.0
PRODUCT_14139,perfumery,540.0,23.0,13.0,19.0
PRODUCT_14140,toys,850.0,40.0,30.0,16.0
PRODUCT_14141,small_appliances,400.0,27.0,13.0,17.0
PRODUCT_14142,automotive,550.0,21.0,18.0,13.0
PRODUCT_14143,home_construction,8300.0,40.0,30.0,25.0
PRODUCT_14144,sports_leisure,1900.0,47.0,14.0,35.0
PRODUCT_14145,cool_stuff,5200.0,37.0,20.0,34.0
PRODUCT_14146,health_beauty,1650.0,18.0,19.0,13.0
PRODUCT_14147,automotive,14100.0,16.0,2.0,11.0
PRODUCT_14148,health_beauty,600.0,20.0,5.0,15.0
PRODUCT_14149,toys,2850.0,65.0,24.0,16.0
PRODUCT_14150,furniture_decor,1350.0,34.0,6.0,28.0
PRODUCT_14151,sports_leisure,150.0,26.0,2.0,21.0
PRODUCT_14152,watches_gifts,200.0,16.0,2.0,20.0
PRODUCT_14153,watches_gifts,500.0,16.0,14.0,11.0
PRODUCT_14154,fashion_bags_accessories,150.0,24.0,4.0,34.0
PRODUCT_14155,technical_books,450.0,23.0,2.0,16.0
PRODUCT_14156,construction_tools_construction,150.0,20.0,3.0,20.0
PRODUCT_14157,bed_bath_table,400.0,16.0,10.0,16.0
PRODUCT_14158,garden_tools,1733.0,22.0,21.0,19.0
PRODUCT_14159,toys,250.0,17.0,7.0,18.0
PRODUCT_14160,Unknown,1200.0,27.0,10.0,20.0
PRODUCT_14161,fashion_shoes,1900.0,36.0,37.0,16.0
PRODUCT_14162,watches_gifts,850.0,48.0,16.0,35.0
PRODUCT_14163,home_utilities,2000.0,40.0,12.0,40.0
PRODUCT_14164,drinks,400.0,34.0,13.0,26.0
PRODUCT_14165,Unknown,1000.0,20.0,15.0,20.0
PRODUCT_14166,bed_bath_table,2600.0,35.0,9.0,25.0
PRODUCT_14167,toys,3000.0,43.0,19.0,37.0
PRODUCT_14168,bed_bath_table,2300.0,25.0,25.0,25.0
PRODUCT_14169,stationery,1700.0,20.0,55.0,35.0
PRODUCT_14170,luggage_accessories,19200.0,40.0,77.0,55.0
PRODUCT_14171,automotive,450.0,16.0,5.0,11.0
PRODUCT_14172,landline_phones,1850.0,26.0,21.0,23.0
PRODUCT_14173,pet_shop,100.0,27.0,9.0,26.0
PRODUCT_14174,health_beauty,600.0,20.0,8.0,13.0
PRODUCT_14175,stationery,700.0,46.0,10.0,33.0
PRODUCT_14176,bed_bath_table,1700.0,30.0,10.0,38.0
PRODUCT_14177,baby,3045.0,55.0,60.0,30.0
PRODUCT_14178,sports_leisure,4000.0,26.0,26.0,26.0
PRODUCT_14179,automotive,4725.0,40.0,25.0,30.0
PRODUCT_14180,automotive,450.0,23.0,25.0,24.0
PRODUCT_14181,home_utilities,1400.0,24.0,7.0,12.0
PRODUCT_14182,fashion_womens_clothing,500.0,16.0,2.0,11.0
PRODUCT_14183,cool_stuff,1000.0,40.0,40.0,30.0
PRODUCT_14184,construction_tools_construction,13600.0,36.0,8.0,36.0
PRODUCT_14185,perfumery,100.0,20.0,20.0,20.0
PRODUCT_14186,electronics,200.0,16.0,7.0,11.0
PRODUCT_14187,furniture_decor,400.0,16.0,25.0,15.0
PRODUCT_14188,fashion_bags_accessories,150.0,16.0,5.0,20.0
PRODUCT_14189,sports_leisure,700.0,16.0,15.0,15.0
PRODUCT_14190,telephony,400.0,16.0,5.0,11.0
PRODUCT_14191,furniture_decor,3300.0,33.0,8.0,33.0
PRODUCT_14192,sports_leisure,425.0,20.0,14.0,17.0
PRODUCT_14193,health_beauty,550.0,18.0,16.0,18.0
PRODUCT_14194,fashion_bags_accessories,300.0,22.0,14.0,22.0
PRODUCT_14195,pet_shop,150.0,16.0,50.0,16.0
PRODUCT_14196,telephony,150.0,16.0,10.0,11.0
PRODUCT_14197,pet_shop,300.0,27.0,9.0,27.0
PRODUCT_14198,watches_gifts,300.0,16.0,2.0,20.0
PRODUCT_14199,furniture_decor,400.0,20.0,5.0,20.0
PRODUCT_14200,furniture_decor,900.0,80.0,10.0,60.0
PRODUCT_14201,industry_commerce_and_business,10300.0,48.0,37.0,30.0
PRODUCT_14202,home_utilities,2300.0,67.0,44.0,13.0
PRODUCT_14203,Unknown,200.0,16.0,13.0,14.0
PRODUCT_14204,perfumery,512.0,30.0,12.0,18.0
PRODUCT_14205,toys,200.0,16.0,17.0,11.0
PRODUCT_14206,telephony,150.0,17.0,8.0,14.0
PRODUCT_14207,furniture_decor,1650.0,43.0,36.0,25.0
PRODUCT_14208,sports_leisure,10825.0,60.0,25.0,34.0
PRODUCT_14209,drinks,1700.0,33.0,33.0,15.0
PRODUCT_14210,bed_bath_table,2146.0,42.0,11.0,36.0
PRODUCT_14211,health_beauty,431.0,19.0,17.0,15.0
PRODUCT_14212,computers_accessories,1025.0,32.0,14.0,12.0
PRODUCT_14213,furniture_decor,1700.0,45.0,15.0,35.0
PRODUCT_14214,baby,300.0,22.0,10.0,17.0
PRODUCT_14215,home_utilities,1100.0,23.0,12.0,17.0
PRODUCT_14216,furniture_decor,100.0,16.0,11.0,16.0
PRODUCT_14217,cool_stuff,250.0,23.0,8.0,19.0
PRODUCT_14218,construction_tools_construction,2550.0,29.0,31.0,30.0
PRODUCT_14219,toys,756.0,32.0,21.0,24.0
PRODUCT_14220,sports_leisure,9950.0,105.0,15.0,25.0
PRODUCT_14221,furniture_decor,1100.0,25.0,23.0,25.0
PRODUCT_14222,bed_bath_table,1250.0,41.0,7.0,41.0
PRODUCT_14223,telephony,600.0,21.0,23.0,22.0
PRODUCT_14224,computers_accessories,175.0,20.0,20.0,20.0
PRODUCT_14225,sports_leisure,250.0,16.0,16.0,16.0
PRODUCT_14226,cool_stuff,493.0,30.0,20.0,16.0
PRODUCT_14227,computers_accessories,2550.0,30.0,10.0,22.0
PRODUCT_14228,pet_shop,6700.0,50.0,20.0,40.0
PRODUCT_14229,stationery,450.0,28.0,32.0,23.0
PRODUCT_14230,christmas_articles,300.0,16.0,6.0,17.0
PRODUCT_14231,toys,325.0,30.0,8.0,18.0
PRODUCT_14232,watches_gifts,400.0,16.0,11.0,11.0
PRODUCT_14233,bed_bath_table,4700.0,20.0,30.0,30.0
PRODUCT_14234,furniture_decor,11200.0,41.0,41.0,23.0
PRODUCT_14235,construction_tools_construction,16750.0,35.0,35.0,101.0
PRODUCT_14236,furniture_decor,7600.0,40.0,35.0,35.0
PRODUCT_14237,watches_gifts,500.0,16.0,11.0,12.0
PRODUCT_14238,telephony,200.0,19.0,3.0,11.0
PRODUCT_14239,automotive,1850.0,41.0,18.0,40.0
PRODUCT_14240,computers_accessories,175.0,17.0,12.0,11.0
PRODUCT_14241,bed_bath_table,950.0,50.0,5.0,50.0
PRODUCT_14242,health_beauty,488.0,23.0,14.0,17.0
PRODUCT_14243,fashion_shoes,250.0,29.0,7.0,16.0
PRODUCT_14244,cool_stuff,2250.0,30.0,33.0,28.0
PRODUCT_14245,health_beauty,600.0,21.0,14.0,14.0
PRODUCT_14246,construction_tools_construction,10150.0,48.0,23.0,48.0
PRODUCT_14247,toys,525.0,24.0,25.0,23.0
PRODUCT_14248,health_beauty,3200.0,16.0,35.0,11.0
PRODUCT_14249,health_beauty,500.0,20.0,6.0,11.0
PRODUCT_14250,bed_bath_table,1250.0,45.0,10.0,15.0
PRODUCT_14251,furniture_decor,750.0,80.0,10.0,60.0
PRODUCT_14252,telephony,200.0,17.0,17.0,17.0
PRODUCT_14253,fashion_bags_accessories,200.0,16.0,2.0,11.0
PRODUCT_14254,bed_bath_table,19200.0,58.0,44.0,53.0
PRODUCT_14255,cool_stuff,500.0,16.0,19.0,15.0
PRODUCT_14256,computers_accessories,6725.0,23.0,13.0,14.0
PRODUCT_14257,telephony,50.0,16.0,3.0,11.0
PRODUCT_14258,stationery,400.0,25.0,15.0,11.0
PRODUCT_14259,cool_stuff,500.0,20.0,20.0,15.0
PRODUCT_14260,furniture_decor,1300.0,24.0,39.0,22.0
PRODUCT_14261,fashion_underwear_beachwear,300.0,22.0,10.0,15.0
PRODUCT_14262,stationery,400.0,28.0,10.0,18.0
PRODUCT_14263,construction_tools_construction,350.0,16.0,7.0,11.0
PRODUCT_14264,computers_accessories,1600.0,40.0,15.0,25.0
PRODUCT_14265,cool_stuff,3400.0,37.0,27.0,22.0
PRODUCT_14266,telephony,100.0,16.0,14.0,15.0
PRODUCT_14267,health_beauty,700.0,23.0,5.0,11.0
PRODUCT_14268,toys,1473.0,38.0,15.0,21.0
PRODUCT_14269,furniture_decor,350.0,33.0,4.0,28.0
PRODUCT_14270,health_beauty,30000.0,55.0,75.0,61.0
PRODUCT_14271,pet_shop,250.0,25.0,16.0,16.0
PRODUCT_14272,health_beauty,1075.0,26.0,14.0,17.0
PRODUCT_14273,furniture_decor,1200.0,30.0,5.0,20.0
PRODUCT_14274,fashion_underwear_beachwear,200.0,36.0,4.0,20.0
PRODUCT_14275,Unknown,2700.0,24.0,5.0,17.0
PRODUCT_14276,home_utilities,13800.0,43.0,67.0,27.0
PRODUCT_14277,sports_leisure,488.0,17.0,16.0,17.0
PRODUCT_14278,baby,300.0,16.0,8.0,11.0
PRODUCT_14279,home_utilities,4088.0,40.0,23.0,25.0
PRODUCT_14280,consoles_games,1750.0,29.0,3.0,21.0
PRODUCT_14281,perfumery,300.0,18.0,16.0,12.0
PRODUCT_14282,musical_instruments,200.0,16.0,9.0,11.0
PRODUCT_14283,watches_gifts,400.0,24.0,9.0,16.0
PRODUCT_14284,home_utilities,700.0,21.0,10.0,17.0
PRODUCT_14285,sports_leisure,250.0,20.0,20.0,20.0
PRODUCT_14286,bed_bath_table,6225.0,47.0,32.0,50.0
PRODUCT_14287,construction_tools_safety,640.0,22.0,15.0,17.0
PRODUCT_14288,home_utilities,975.0,23.0,25.0,23.0
PRODUCT_14289,furniture_decor,500.0,40.0,15.0,40.0
PRODUCT_14290,toys,10975.0,94.0,38.0,13.0
PRODUCT_14291,sports_leisure,1025.0,25.0,16.0,18.0
PRODUCT_14292,watches_gifts,300.0,16.0,2.0,20.0
PRODUCT_14293,baby,400.0,25.0,10.0,30.0
PRODUCT_14294,furniture_decor,1550.0,105.0,6.0,30.0
PRODUCT_14295,health_beauty,50.0,16.0,11.0,11.0
PRODUCT_14296,telephony,100.0,18.0,6.0,11.0
PRODUCT_14297,bed_bath_table,3900.0,42.0,16.0,36.0
PRODUCT_14298,garden_tools,11900.0,30.0,40.0,30.0
PRODUCT_14299,cool_stuff,5350.0,40.0,20.0,40.0
PRODUCT_14300,audio,1000.0,20.0,16.0,16.0
PRODUCT_14301,health_beauty,150.0,16.0,5.0,11.0
PRODUCT_14302,sports_leisure,158.0,19.0,13.0,16.0
PRODUCT_14303,toys,1300.0,52.0,9.0,32.0
PRODUCT_14304,furniture_decor,350.0,32.0,2.0,22.0
PRODUCT_14305,home_utilities,650.0,25.0,20.0,25.0
PRODUCT_14306,luggage_accessories,4200.0,40.0,55.0,15.0
PRODUCT_14307,sports_leisure,1500.0,36.0,6.0,26.0
PRODUCT_14308,construction_tools_construction,971.0,36.0,26.0,24.0
PRODUCT_14309,consoles_games,4700.0,35.0,22.0,32.0
PRODUCT_14310,furniture_decor,550.0,16.0,40.0,15.0
PRODUCT_14311,automotive,3250.0,30.0,30.0,20.0
PRODUCT_14312,health_beauty,200.0,25.0,15.0,15.0
PRODUCT_14313,toys,450.0,16.0,13.0,16.0
PRODUCT_14314,bed_bath_table,18050.0,50.0,30.0,45.0
PRODUCT_14315,watches_gifts,675.0,16.0,11.0,11.0
PRODUCT_14316,bed_bath_table,300.0,16.0,12.0,11.0
PRODUCT_14317,automotive,3000.0,28.0,5.0,30.0
PRODUCT_14318,bed_bath_table,2050.0,50.0,10.0,40.0
PRODUCT_14319,home_utilities,350.0,25.0,25.0,25.0
PRODUCT_14320,furniture_decor,10150.0,35.0,40.0,35.0
PRODUCT_14321,automotive,900.0,30.0,15.0,15.0
PRODUCT_14322,perfumery,1850.0,32.0,24.0,22.0
PRODUCT_14323,home_utilities,750.0,55.0,6.0,35.0
PRODUCT_14324,watches_gifts,300.0,34.0,5.0,16.0
PRODUCT_14325,fashion_bags_accessories,300.0,16.0,16.0,12.0
PRODUCT_14326,consoles_games,530.0,18.0,8.0,14.0
PRODUCT_14327,automotive,100.0,18.0,4.0,11.0
PRODUCT_14328,pet_shop,4000.0,48.0,19.0,31.0
PRODUCT_14329,luggage_accessories,1050.0,40.0,10.0,35.0
PRODUCT_14330,sports_leisure,1600.0,102.0,6.0,11.0
PRODUCT_14331,luggage_accessories,1000.0,46.0,10.0,34.0
PRODUCT_14332,home_appliances,350.0,33.0,3.0,36.0
PRODUCT_14333,automotive,850.0,28.0,15.0,22.0
PRODUCT_14334,garden_tools,8800.0,33.0,102.0,26.0
PRODUCT_14335,toys,1400.0,25.0,40.0,45.0
PRODUCT_14336,industry_commerce_and_business,6400.0,42.0,30.0,22.0
PRODUCT_14337,stationery,1500.0,60.0,20.0,29.0
PRODUCT_14338,sports_leisure,525.0,18.0,18.0,18.0
PRODUCT_14339,automotive,150.0,16.0,6.0,11.0
PRODUCT_14340,bed_bath_table,900.0,38.0,6.0,29.0
PRODUCT_14341,baby,600.0,28.0,20.0,23.0
PRODUCT_14342,sports_leisure,2600.0,30.0,10.0,30.0
PRODUCT_14343,computers_accessories,200.0,60.0,16.0,11.0
PRODUCT_14344,computers_accessories,800.0,21.0,6.0,28.0
PRODUCT_14345,living_room_furniture,7760.0,54.0,52.0,34.0
PRODUCT_14346,sports_leisure,500.0,20.0,20.0,15.0
PRODUCT_14347,pet_shop,300.0,24.0,12.0,12.0
PRODUCT_14348,automotive,350.0,16.0,18.0,15.0
PRODUCT_14349,perfumery,470.0,21.0,16.0,16.0
PRODUCT_14350,bed_bath_table,1000.0,32.0,17.0,52.0
PRODUCT_14351,furniture_decor,5950.0,64.0,8.0,64.0
PRODUCT_14352,furniture_decor,150.0,19.0,5.0,25.0
PRODUCT_14353,home_utilities,3750.0,32.0,12.0,32.0
PRODUCT_14354,home_utilities,1350.0,16.0,26.0,11.0
PRODUCT_14355,bed_bath_table,1000.0,25.0,10.0,25.0
PRODUCT_14356,sports_leisure,4400.0,20.0,20.0,20.0
PRODUCT_14357,furniture_decor,2600.0,17.0,17.0,60.0
PRODUCT_14358,bed_bath_table,5000.0,42.0,16.0,37.0
PRODUCT_14359,health_beauty,250.0,16.0,4.0,15.0
PRODUCT_14360,health_beauty,400.0,25.0,15.0,15.0
PRODUCT_14361,stationery,650.0,21.0,7.0,15.0
PRODUCT_14362,health_beauty,150.0,16.0,16.0,16.0
PRODUCT_14363,automotive,1600.0,26.0,12.0,24.0
PRODUCT_14364,sports_leisure,100.0,20.0,18.0,18.0
PRODUCT_14365,bed_bath_table,1500.0,30.0,15.0,20.0
PRODUCT_14366,sports_leisure,800.0,60.0,15.0,15.0
PRODUCT_14367,automotive,6500.0,42.0,22.0,42.0
PRODUCT_14368,garden_tools,200.0,16.0,12.0,11.0
PRODUCT_14369,computers_accessories,400.0,22.0,8.0,15.0
PRODUCT_14370,stationery,750.0,17.0,6.0,17.0
PRODUCT_14371,toys,800.0,50.0,6.0,29.0
PRODUCT_14372,sports_leisure,21200.0,28.0,8.0,28.0
PRODUCT_14373,portable_home_oven_and_coffee,150.0,27.0,13.0,17.0
PRODUCT_14374,books_general_interest,150.0,28.0,2.0,19.0
PRODUCT_14375,bed_bath_table,1200.0,45.0,10.0,15.0
PRODUCT_14376,automotive,1500.0,30.0,20.0,60.0
PRODUCT_14377,fashion_shoes,500.0,29.0,7.0,16.0
PRODUCT_14378,toys,1111.0,50.0,8.0,37.0
PRODUCT_14379,agro_industry_and_commerce,650.0,46.0,4.0,15.0
PRODUCT_14380,home_utilities,450.0,30.0,15.0,15.0
PRODUCT_14381,computers_accessories,400.0,17.0,4.0,17.0
PRODUCT_14382,computers_accessories,250.0,32.0,2.0,15.0
PRODUCT_14383,home_utilities,700.0,30.0,30.0,30.0
PRODUCT_14384,construction_tools_garden,185.0,21.0,7.0,14.0
PRODUCT_14385,construction_tools,1721.0,21.0,20.0,21.0
PRODUCT_14386,pet_shop,620.0,14.0,8.0,12.0
PRODUCT_14387,toys,573.0,23.0,21.0,25.0
PRODUCT_14388,office_furniture,10475.0,52.0,51.0,17.0
PRODUCT_14389,electronics,150.0,22.0,11.0,14.0
PRODUCT_14390,agro_industry_and_commerce,900.0,20.0,5.0,11.0
PRODUCT_14391,signaling_and_security,400.0,20.0,10.0,15.0
PRODUCT_14392,electronics,575.0,26.0,15.0,18.0
PRODUCT_14393,computers_accessories,617.0,17.0,18.0,23.0
PRODUCT_14394,fashion_bags_accessories,100.0,17.0,3.0,12.0
PRODUCT_14395,sports_leisure,7800.0,46.0,36.0,36.0
